name,category,date,amount_liters,created_at
Suco de uva reconstituído,SUCO,2003-12-21,-,2025-01-04 06:18:53.738282
DERIVADOS,DERIVADOS,2003-12-21,24.108.352,2025-01-04 06:18:53.768434
Espumante,DERIVADOS,2003-12-21,-,2025-01-04 06:18:53.795607
Espumante moscatel,DERIVADOS,2003-12-21,147.600,2025-01-04 06:18:53.822359
Base espumante,DERIVADOS,2003-12-21,-,2025-01-04 06:18:53.846370
Base espumante moscatel,DERIVADOS,2003-12-21,-,2025-01-04 06:18:53.871947
Base Champenoise champanha,DERIVADOS,2003-12-21,-,2025-01-04 06:18:53.898013
Base Charmat champanha,DERIVADOS,2003-12-21,-,2025-01-04 06:18:53.923104
Bebida de uva,DERIVADOS,2003-12-21,-,2025-01-04 06:18:53.948595
Polpa de uva,DERIVADOS,2003-12-21,-,2025-01-04 06:18:53.974849
Mosto simples,DERIVADOS,2003-12-21,13.172.480,2025-01-04 06:18:53.999865
Mosto concentrado,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.030993
Mosto de uva com bagaço,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.062224
Mosto dessulfitado,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.098042
Mistelas,DERIVADOS,2003-12-21,5.500,2025-01-04 06:18:54.125194
Néctar de uva,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.154214
Licorosos,DERIVADOS,2003-12-21,34.420,2025-01-04 06:18:54.184196
Compostos,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.216163
Jeropiga,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.262386
Filtrado,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.294067
Frisante,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.324589
Vinho leve,DERIVADOS,2003-12-21,11.000,2025-01-04 06:18:54.359579
Vinho licoroso,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.393525
Brandy,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.422398
Destilado,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.454337
Bagaceira,DERIVADOS,2003-12-21,26.800,2025-01-04 06:18:54.481706
Licor de bagaceira,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.509717
Vinagre,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.535359
Borra líquida,DERIVADOS,2003-12-21,3.126.172,2025-01-04 06:18:54.561777
Borra seca,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.589629
Vinho Composto,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.615252
Pisco,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.641284
Vinho orgânico,DERIVADOS,2003-12-21,7.584.380,2025-01-04 06:18:54.667792
Espumante orgânico,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.693704
Destilado alcoólico simples de bagaceira,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.719063
Vinho acidificado,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.744116
Mosto parcialmente fermentado,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.772833
Outros derivados,DERIVADOS,2003-12-21,-,2025-01-04 06:18:54.800819
Total,Total,2003-12-21,268.626.278,2025-01-04 06:18:54.825789
VINHO DE MESA,VINHO DE MESA,2004-12-21,313.962.284,2025-01-04 06:18:58.244214
Tinto,VINHO DE MESA,2004-12-21,254.172.425,2025-01-04 06:18:58.287279
Branco,VINHO DE MESA,2004-12-21,51.719.967,2025-01-04 06:18:58.320985
Rosado,VINHO DE MESA,2004-12-21,8.069.892,2025-01-04 06:18:58.352720
VINHO FINO DE MESA (VINIFERA),VINHO FINO DE MESA (VINIFERA),2004-12-21,42.902.608,2025-01-04 06:18:58.400924
Tinto,VINHO FINO DE MESA (VINIFERA),2004-12-21,23.062.182,2025-01-04 06:18:58.428985
Branco,VINHO FINO DE MESA (VINIFERA),2004-12-21,19.803.647,2025-01-04 06:18:58.457578
Rosado,VINHO FINO DE MESA (VINIFERA),2004-12-21,36.779,2025-01-04 06:18:58.485399
SUCO,SUCO,2004-12-21,24.078.112,2025-01-04 06:18:58.519201
Suco de uva integral,SUCO,2004-12-21,6.222.380,2025-01-04 06:18:58.547740
Suco de uva concentrado,SUCO,2004-12-21,17.855.732,2025-01-04 06:18:58.575876
Suco de uva adoçado,SUCO,2004-12-21,-,2025-01-04 06:18:58.604900
Suco de uva orgânico,SUCO,2004-12-21,-,2025-01-04 06:18:58.632251
Suco de uva reconstituído,SUCO,2004-12-21,-,2025-01-04 06:18:58.663078
DERIVADOS,DERIVADOS,2004-12-21,28.471.858,2025-01-04 06:18:58.710957
Espumante,DERIVADOS,2004-12-21,3.999,2025-01-04 06:18:58.749942
Espumante moscatel,DERIVADOS,2004-12-21,204.000,2025-01-04 06:18:58.787120
Base espumante,DERIVADOS,2004-12-21,-,2025-01-04 06:18:58.821925
Base espumante moscatel,DERIVADOS,2004-12-21,98.900,2025-01-04 06:18:58.855191
Base Champenoise champanha,DERIVADOS,2004-12-21,-,2025-01-04 06:18:58.888944
Base Charmat champanha,DERIVADOS,2004-12-21,-,2025-01-04 06:18:58.921890
Bebida de uva,DERIVADOS,2004-12-21,-,2025-01-04 06:18:58.957225
Polpa de uva,DERIVADOS,2004-12-21,890.562,2025-01-04 06:18:58.985556
Mosto simples,DERIVADOS,2004-12-21,26.067.525,2025-01-04 06:18:59.014758
Mosto concentrado,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.055459
Mosto de uva com bagaço,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.090859
Mosto dessulfitado,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.126564
Mistelas,DERIVADOS,2004-12-21,11.500,2025-01-04 06:18:59.161297
Néctar de uva,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.205424
Licorosos,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.238587
Compostos,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.270111
Jeropiga,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.311653
Filtrado,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.364826
Frisante,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.399435
Vinho leve,DERIVADOS,2004-12-21,6.000,2025-01-04 06:18:59.433140
Vinho licoroso,DERIVADOS,2004-12-21,77.800,2025-01-04 06:18:59.467953
Brandy,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.503345
Destilado,DERIVADOS,2004-12-21,1.000,2025-01-04 06:18:59.537583
Bagaceira,DERIVADOS,2004-12-21,66.082,2025-01-04 06:18:59.570214
Licor de bagaceira,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.604375
Vinagre,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.641022
Borra líquida,DERIVADOS,2004-12-21,1.044.490,2025-01-04 06:18:59.676851
Borra seca,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.709735
Vinho Composto,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.743140
Pisco,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.776819
Vinho orgânico,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.806561
Espumante orgânico,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.837755
Destilado alcoólico simples de bagaceira,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.867846
Vinho acidificado,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.899453
Mosto parcialmente fermentado,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.931356
Outros derivados,DERIVADOS,2004-12-21,-,2025-01-04 06:18:59.962353
Total,Total,2004-12-21,409.414.862,2025-01-04 06:18:59.992279
VINHO DE MESA,VINHO DE MESA,2005-12-21,226.080.432,2025-01-04 06:19:03.383644
Tinto,VINHO DE MESA,2005-12-21,180.698.666,2025-01-04 06:19:03.416896
Branco,VINHO DE MESA,2005-12-21,39.212.146,2025-01-04 06:19:03.447983
Rosado,VINHO DE MESA,2005-12-21,6.169.620,2025-01-04 06:19:03.478370
VINHO FINO DE MESA (VINIFERA),VINHO FINO DE MESA (VINIFERA),2005-12-21,45.453.898,2025-01-04 06:19:03.511726
Tinto,VINHO FINO DE MESA (VINIFERA),2005-12-21,25.409.805,2025-01-04 06:19:03.544283
Branco,VINHO FINO DE MESA (VINIFERA),2005-12-21,20.012.363,2025-01-04 06:19:03.574102
Rosado,VINHO FINO DE MESA (VINIFERA),2005-12-21,31.730,2025-01-04 06:19:03.603849
SUCO,SUCO,2005-12-21,27.960.596,2025-01-04 06:19:03.636824
Suco de uva integral,SUCO,2005-12-21,7.103.175,2025-01-04 06:19:03.683835
Suco de uva concentrado,SUCO,2005-12-21,19.513.244,2025-01-04 06:19:03.711944
Suco de uva adoçado,SUCO,2005-12-21,1.344.177,2025-01-04 06:19:03.742734
Suco de uva orgânico,SUCO,2005-12-21,-,2025-01-04 06:19:03.772689
Suco de uva reconstituído,SUCO,2005-12-21,-,2025-01-04 06:19:03.812078
DERIVADOS,DERIVADOS,2005-12-21,25.541.605,2025-01-04 06:19:03.857747
Espumante,DERIVADOS,2005-12-21,1.920,2025-01-04 06:19:03.897801
Espumante moscatel,DERIVADOS,2005-12-21,514.480,2025-01-04 06:19:03.935603
Base espumante,DERIVADOS,2005-12-21,239.000,2025-01-04 06:19:03.972543
Base espumante moscatel,DERIVADOS,2005-12-21,212.400,2025-01-04 06:19:04.057301
Base Champenoise champanha,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.088185
Base Charmat champanha,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.117165
Bebida de uva,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.153129
Polpa de uva,DERIVADOS,2005-12-21,1.350.672,2025-01-04 06:19:04.181499
Mosto simples,DERIVADOS,2005-12-21,22.429.791,2025-01-04 06:19:04.212707
Mosto concentrado,DERIVADOS,2005-12-21,83.116,2025-01-04 06:19:04.244959
Mosto de uva com bagaço,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.276658
Mosto dessulfitado,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.306574
Mistelas,DERIVADOS,2005-12-21,9.960,2025-01-04 06:19:04.338086
Néctar de uva,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.366819
Licorosos,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.399507
Compostos,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.430387
Jeropiga,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.461544
Filtrado,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.529431
Frisante,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.561912
Vinho leve,DERIVADOS,2005-12-21,16.500,2025-01-04 06:19:04.593259
Vinho licoroso,DERIVADOS,2005-12-21,125.700,2025-01-04 06:19:04.627157
Brandy,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.657439
Destilado,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.688946
Bagaceira,DERIVADOS,2005-12-21,32.050,2025-01-04 06:19:04.720236
Licor de bagaceira,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.749868
Vinagre,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.780020
Borra líquida,DERIVADOS,2005-12-21,526.016,2025-01-04 06:19:04.811565
Borra seca,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.842973
Vinho Composto,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.873914
Pisco,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.907896
Vinho orgânico,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.940864
Espumante orgânico,DERIVADOS,2005-12-21,-,2025-01-04 06:19:04.972204
Destilado alcoólico simples de bagaceira,DERIVADOS,2005-12-21,-,2025-01-04 06:19:05.003677
Vinho acidificado,DERIVADOS,2005-12-21,-,2025-01-04 06:19:05.047379
Mosto parcialmente fermentado,DERIVADOS,2005-12-21,-,2025-01-04 06:19:05.101996
Outros derivados,DERIVADOS,2005-12-21,-,2025-01-04 06:19:05.132214
Total,Total,2005-12-21,325.036.531,2025-01-04 06:19:05.159961
VINHO DE MESA,VINHO DE MESA,2006-12-21,185.100.887,2025-01-04 06:22:10.477373
Tinto,VINHO DE MESA,2006-12-21,149.552.555,2025-01-04 06:22:10.509169
Branco,VINHO DE MESA,2006-12-21,31.738.390,2025-01-04 06:22:10.539619
Rosado,VINHO DE MESA,2006-12-21,3.809.942,2025-01-04 06:22:10.570133
VINHO FINO DE MESA (VINIFERA),VINHO FINO DE MESA (VINIFERA),2006-12-21,32.168.977,2025-01-04 06:22:10.607814
Tinto,VINHO FINO DE MESA (VINIFERA),2006-12-21,18.868.108,2025-01-04 06:22:10.638324
Branco,VINHO FINO DE MESA (VINIFERA),2006-12-21,13.249.969,2025-01-04 06:22:10.671883
Rosado,VINHO FINO DE MESA (VINIFERA),2006-12-21,50.900,2025-01-04 06:22:10.705835
SUCO,SUCO,2006-12-21,31.361.096,2025-01-04 06:22:10.745190
Suco de uva integral,SUCO,2006-12-21,13.946.491,2025-01-04 06:22:10.775622
Suco de uva concentrado,SUCO,2006-12-21,17.414.605,2025-01-04 06:22:10.807377
Suco de uva adoçado,SUCO,2006-12-21,-,2025-01-04 06:22:10.839398
Suco de uva orgânico,SUCO,2006-12-21,-,2025-01-04 06:22:10.871227
Suco de uva reconstituído,SUCO,2006-12-21,-,2025-01-04 06:22:10.902349
DERIVADOS,DERIVADOS,2006-12-21,27.752.531,2025-01-04 06:22:10.940039
Espumante,DERIVADOS,2006-12-21,26.600,2025-01-04 06:22:10.971942
Espumante moscatel,DERIVADOS,2006-12-21,320.514,2025-01-04 06:22:11.005229
Base espumante,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.045265
Base espumante moscatel,DERIVADOS,2006-12-21,362.589,2025-01-04 06:22:11.094839
Base Champenoise champanha,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.132306
Base Charmat champanha,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.168059
Bebida de uva,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.218317
Polpa de uva,DERIVADOS,2006-12-21,1.006.000,2025-01-04 06:22:11.256320
Mosto simples,DERIVADOS,2006-12-21,25.903.812,2025-01-04 06:22:11.298089
Mosto concentrado,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.335977
Mosto de uva com bagaço,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.372464
Mosto dessulfitado,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.405946
Mistelas,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.433233
Néctar de uva,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.462073
Licorosos,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.493963
Compostos,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.524963
Jeropiga,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.552803
Filtrado,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.582840
Frisante,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.611932
Vinho leve,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.644497
Vinho licoroso,DERIVADOS,2006-12-21,28.500,2025-01-04 06:22:11.673434
Brandy,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.702321
Destilado,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.739738
Bagaceira,DERIVADOS,2006-12-21,24.250,2025-01-04 06:22:11.769582
Licor de bagaceira,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.800823
Vinagre,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.830362
Borra líquida,DERIVADOS,2006-12-21,57.333,2025-01-04 06:22:11.858857
Borra seca,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.889194
Vinho Composto,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.923536
Pisco,DERIVADOS,2006-12-21,-,2025-01-04 06:22:11.952410
Vinho orgânico,DERIVADOS,2006-12-21,22.933,2025-01-04 06:22:11.980336
Espumante orgânico,DERIVADOS,2006-12-21,-,2025-01-04 06:22:12.012674
Destilado alcoólico simples de bagaceira,DERIVADOS,2006-12-21,-,2025-01-04 06:22:12.054556
Vinho acidificado,DERIVADOS,2006-12-21,-,2025-01-04 06:22:12.093401
Mosto parcialmente fermentado,DERIVADOS,2006-12-21,-,2025-01-04 06:22:12.138261
Outros derivados,DERIVADOS,2006-12-21,-,2025-01-04 06:22:12.185407
Total,Total,2006-12-21,276.383.491,2025-01-04 06:22:12.232824
VINHO DE MESA,VINHO DE MESA,2007-12-21,275.287.908,2025-01-04 06:22:15.613563
Tinto,VINHO DE MESA,2007-12-21,228.156.220,2025-01-04 06:22:15.643488
Branco,VINHO DE MESA,2007-12-21,42.118.552,2025-01-04 06:22:15.672275
Rosado,VINHO DE MESA,2007-12-21,5.013.136,2025-01-04 06:22:15.699705
VINHO FINO DE MESA (VINIFERA),VINHO FINO DE MESA (VINIFERA),2007-12-21,43.176.484,2025-01-04 06:22:15.733912
Tinto,VINHO FINO DE MESA (VINIFERA),2007-12-21,24.786.071,2025-01-04 06:22:15.760681
Branco,VINHO FINO DE MESA (VINIFERA),2007-12-21,17.598.428,2025-01-04 06:22:15.793109
Rosado,VINHO FINO DE MESA (VINIFERA),2007-12-21,791.985,2025-01-04 06:22:15.819806
SUCO,SUCO,2007-12-21,30.136.844,2025-01-04 06:22:15.852645
Suco de uva integral,SUCO,2007-12-21,10.147.037,2025-01-04 06:22:15.878256
Suco de uva concentrado,SUCO,2007-12-21,19.280.709,2025-01-04 06:22:15.904155
Suco de uva adoçado,SUCO,2007-12-21,709.098,2025-01-04 06:22:15.933277
Suco de uva orgânico,SUCO,2007-12-21,-,2025-01-04 06:22:15.962048
Suco de uva reconstituído,SUCO,2007-12-21,-,2025-01-04 06:22:15.989300
DERIVADOS,DERIVADOS,2007-12-21,42.011.603,2025-01-04 06:22:16.031537
Espumante,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.062012
Espumante moscatel,DERIVADOS,2007-12-21,589.332,2025-01-04 06:22:16.101232
Base espumante,DERIVADOS,2007-12-21,78.250,2025-01-04 06:22:16.135747
Base espumante moscatel,DERIVADOS,2007-12-21,111.200,2025-01-04 06:22:16.168131
Base Champenoise champanha,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.202218
Base Charmat champanha,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.234825
Bebida de uva,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.267358
Polpa de uva,DERIVADOS,2007-12-21,1.083.202,2025-01-04 06:22:16.302184
Mosto simples,DERIVADOS,2007-12-21,37.558.010,2025-01-04 06:22:16.335899
Mosto concentrado,DERIVADOS,2007-12-21,110.000,2025-01-04 06:22:16.382746
Mosto de uva com bagaço,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.410163
Mosto dessulfitado,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.437085
Mistelas,DERIVADOS,2007-12-21,1.900,2025-01-04 06:22:16.463888
Néctar de uva,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.490738
Licorosos,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.516952
Compostos,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.544539
Jeropiga,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.574072
Filtrado,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.605283
Frisante,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.634000
Vinho leve,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.662363
Vinho licoroso,DERIVADOS,2007-12-21,27.926,2025-01-04 06:22:16.690793
Brandy,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.722259
Destilado,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.749029
Bagaceira,DERIVADOS,2007-12-21,48.500,2025-01-04 06:22:16.776268
Licor de bagaceira,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.804132
Vinagre,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.830057
Borra líquida,DERIVADOS,2007-12-21,2.095.873,2025-01-04 06:22:16.855843
Borra seca,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.881581
Vinho Composto,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.909301
Pisco,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.935584
Vinho orgânico,DERIVADOS,2007-12-21,307.410,2025-01-04 06:22:16.961647
Espumante orgânico,DERIVADOS,2007-12-21,-,2025-01-04 06:22:16.989362
Destilado alcoólico simples de bagaceira,DERIVADOS,2007-12-21,-,2025-01-04 06:22:17.029618
Vinho acidificado,DERIVADOS,2007-12-21,-,2025-01-04 06:22:17.063772
Mosto parcialmente fermentado,DERIVADOS,2007-12-21,-,2025-01-04 06:22:17.098570
Outros derivados,DERIVADOS,2007-12-21,-,2025-01-04 06:22:17.139299
Total,Total,2007-12-21,390.612.839,2025-01-04 06:22:17.169232
VINHO DE MESA,VINHO DE MESA,2008-12-21,287.506.811,2025-01-04 06:22:20.447997
Tinto,VINHO DE MESA,2008-12-21,241.057.928,2025-01-04 06:22:20.474313
Branco,VINHO DE MESA,2008-12-21,42.942.053,2025-01-04 06:22:20.502507
Rosado,VINHO DE MESA,2008-12-21,3.506.830,2025-01-04 06:22:20.528336
VINHO FINO DE MESA (VINIFERA),VINHO FINO DE MESA (VINIFERA),2008-12-21,47.334.501,2025-01-04 06:22:20.561785
Tinto,VINHO FINO DE MESA (VINIFERA),2008-12-21,27.583.032,2025-01-04 06:22:20.590484
Branco,VINHO FINO DE MESA (VINIFERA),2008-12-21,18.812.571,2025-01-04 06:22:20.616016
Rosado,VINHO FINO DE MESA (VINIFERA),2008-12-21,938.898,2025-01-04 06:22:20.642744
SUCO,SUCO,2008-12-21,35.647.994,2025-01-04 06:22:20.674670
Suco de uva integral,SUCO,2008-12-21,11.817.941,2025-01-04 06:22:20.700764
Suco de uva concentrado,SUCO,2008-12-21,23.014.646,2025-01-04 06:22:20.726663
Suco de uva adoçado,SUCO,2008-12-21,815.407,2025-01-04 06:22:20.752455
Suco de uva orgânico,SUCO,2008-12-21,-,2025-01-04 06:22:20.779672
Suco de uva reconstituído,SUCO,2008-12-21,-,2025-01-04 06:22:20.807173
DERIVADOS,DERIVADOS,2008-12-21,59.622.293,2025-01-04 06:22:20.838329
Espumante,DERIVADOS,2008-12-21,88.690,2025-01-04 06:22:20.865331
Espumante moscatel,DERIVADOS,2008-12-21,1.113.462,2025-01-04 06:22:20.891369
Base espumante,DERIVADOS,2008-12-21,220.120,2025-01-04 06:22:20.938037
Base espumante moscatel,DERIVADOS,2008-12-21,474.721,2025-01-04 06:22:20.965305
Base Champenoise champanha,DERIVADOS,2008-12-21,-,2025-01-04 06:22:20.991120
Base Charmat champanha,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.025259
Bebida de uva,DERIVADOS,2008-12-21,1.082.700,2025-01-04 06:22:21.063716
Polpa de uva,DERIVADOS,2008-12-21,1.188.260,2025-01-04 06:22:21.098355
Mosto simples,DERIVADOS,2008-12-21,53.683.415,2025-01-04 06:22:21.131334
Mosto concentrado,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.166785
Mosto de uva com bagaço,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.202967
Mosto dessulfitado,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.268291
Mistelas,DERIVADOS,2008-12-21,2.000,2025-01-04 06:22:21.300342
Néctar de uva,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.334380
Licorosos,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.367155
Compostos,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.395692
Jeropiga,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.425537
Filtrado,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.452552
Frisante,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.479887
Vinho leve,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.508404
Vinho licoroso,DERIVADOS,2008-12-21,65.650,2025-01-04 06:22:21.535824
Brandy,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.563567
Destilado,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.591908
Bagaceira,DERIVADOS,2008-12-21,8.500,2025-01-04 06:22:21.619128
Licor de bagaceira,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.647250
Vinagre,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.674259
Borra líquida,DERIVADOS,2008-12-21,1.679.775,2025-01-04 06:22:21.702580
Borra seca,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.732300
Vinho Composto,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.760523
Pisco,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.787649
Vinho orgânico,DERIVADOS,2008-12-21,15.000,2025-01-04 06:22:21.814958
Espumante orgânico,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.841843
Destilado alcoólico simples de bagaceira,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.869845
Vinho acidificado,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.897235
Mosto parcialmente fermentado,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.925022
Outros derivados,DERIVADOS,2008-12-21,-,2025-01-04 06:22:21.953305
Total,Total,2008-12-21,430.111.599,2025-01-04 06:22:21.981708
VINHO DE MESA,VINHO DE MESA,2009-12-21,205.418.206,2025-01-04 06:22:25.361765
Tinto,VINHO DE MESA,2009-12-21,164.143.454,2025-01-04 06:22:25.392832
Branco,VINHO DE MESA,2009-12-21,39.211.278,2025-01-04 06:22:25.418451
Rosado,VINHO DE MESA,2009-12-21,2.063.474,2025-01-04 06:22:25.443842
VINHO FINO DE MESA (VINIFERA),VINHO FINO DE MESA (VINIFERA),2009-12-21,39.900.568,2025-01-04 06:22:25.477589
Tinto,VINHO FINO DE MESA (VINIFERA),2009-12-21,18.209.043,2025-01-04 06:22:25.504896
Branco,VINHO FINO DE MESA (VINIFERA),2009-12-21,21.366.975,2025-01-04 06:22:25.538608
Rosado,VINHO FINO DE MESA (VINIFERA),2009-12-21,324.550,2025-01-04 06:22:25.564274
SUCO,SUCO,2009-12-21,39.715.098,2025-01-04 06:22:25.596629
Suco de uva integral,SUCO,2009-12-21,16.034.003,2025-01-04 06:22:25.621729
Suco de uva concentrado,SUCO,2009-12-21,23.006.457,2025-01-04 06:22:25.648271
Suco de uva adoçado,SUCO,2009-12-21,674.638,2025-01-04 06:22:25.673768
Suco de uva orgânico,SUCO,2009-12-21,-,2025-01-04 06:22:25.699947
Suco de uva reconstituído,SUCO,2009-12-21,-,2025-01-04 06:22:25.726303
DERIVADOS,DERIVADOS,2009-12-21,56.787.892,2025-01-04 06:22:25.760179
Espumante,DERIVADOS,2009-12-21,-,2025-01-04 06:22:25.786609
Espumante moscatel,DERIVADOS,2009-12-21,1.190.500,2025-01-04 06:22:25.817514
Base espumante,DERIVADOS,2009-12-21,335.850,2025-01-04 06:22:25.842864
Base espumante moscatel,DERIVADOS,2009-12-21,442.150,2025-01-04 06:22:25.869253
Base Champenoise champanha,DERIVADOS,2009-12-21,-,2025-01-04 06:22:25.895131
Base Charmat champanha,DERIVADOS,2009-12-21,-,2025-01-04 06:22:25.921854
Bebida de uva,DERIVADOS,2009-12-21,420,2025-01-04 06:22:25.947028
Polpa de uva,DERIVADOS,2009-12-21,1.352.417,2025-01-04 06:22:25.973303
Mosto simples,DERIVADOS,2009-12-21,53.418.555,2025-01-04 06:22:25.999031
